Career Key,Qualification Key,Qualification ID,Qualification Title,NQF Level,Career Family,Career Name,Match Type,Relevance Score,Career Source,Review Flag
C0767,Q0914,SP-200901,Occupational Skills Programme: Work Place Preparedness and Risk Control Assistant-Communicable & Other occupational Diseases,NQF LEVEL 03,Other / Review,Work Place Preparedness and Risk Control Assistant-Communicable & Other occupational Diseases,Direct,5,Starter title-based mapping,Review career mapping
C0118,Q0915,SP-200902,Occupational Skills Programme: Work Place Preparedness and Risk Control Officer- Communicable & Other occupational Diseases,NQF LEVEL 04,Business & Management,Work Place Preparedness and Risk Control Officer- Communicable & Other occupational Diseases,Direct,5,Starter title-based mapping,
C0075,Q0915,SP-200902,Occupational Skills Programme: Work Place Preparedness and Risk Control Officer- Communicable & Other occupational Diseases,NQF LEVEL 04,Business & Management,Operations Administrator,Related,4,Starter title-based mapping,
C0254,Q0916,SP-220322,Occupational Skills Programme: Workplace Based Practitioner,NQF LEVEL 05,HR & Training,Training Facilitator,Direct,5,Starter title-based mapping,Qualification ID + NQF maps to multiple titles
C0240,Q0916,SP-220322,Occupational Skills Programme: Workplace Based Practitioner,NQF LEVEL 05,HR & Training,Assessor,Related,4,Starter title-based mapping,Qualification ID + NQF maps to multiple titles
C0251,Q0916,SP-220322,Occupational Skills Programme: Workplace Based Practitioner,NQF LEVEL 05,HR & Training,Skills Development Facilitator,Related,4,Starter title-based mapping,Qualification ID + NQF maps to multiple titles
C0255,Q0917,SP-211009,Occupational Skills Programme: Workplace Essential Skills,NQF LEVEL 04,HR & Training,Workplace Essential Skills,Direct,5,Starter title-based mapping,Qualification ID + NQF maps to multiple titles
C0253,Q0917,SP-211009,Occupational Skills Programme: Workplace Essential Skills,NQF LEVEL 04,HR & Training,Training Administrator,Related,4,Starter title-based mapping,Qualification ID + NQF maps to multiple titles
C0256,Q0918,SP-201201,Occupational Skills Programme: Workplace Preparation,NQF LEVEL 02,HR & Training,Workplace Preparation,Direct,5,Starter title-based mapping,
C0253,Q0918,SP-201201,Occupational Skills Programme: Workplace Preparation,NQF LEVEL 02,HR & Training,Training Administrator,Related,4,Starter title-based mapping,
C0768,Q0919,SP-191207,Occupational Skills Programme: Workshop Tool Assistant,NQF LEVEL 02,Other / Review,Workshop Tool Assistant,Direct,5,Starter title-based mapping,Review career mapping
C0265,Q0920,SP-220805,Occupational Skills Programme:: Covid-19 Vaccine Demand Creation and Community Advocacy Practitioner,NQF LEVEL 03,Health & Social Services,Covid-19 Vaccine Demand Creation and Community Advocacy Practitioner,Direct,5,Starter title-based mapping,
C0288,Q0920,SP-220805,Occupational Skills Programme:: Covid-19 Vaccine Demand Creation and Community Advocacy Practitioner,NQF LEVEL 03,Health & Social Services,Support Worker,Related,4,Starter title-based mapping,
C0335,Q0921,SP-220327,Occupational Skills Programme:: Fifth Generation (5G) Cellular Network Administrator,NQF LEVEL 04,ICT & Data,Network Administrator,Direct,5,Starter title-based mapping,
C0336,Q0921,SP-220327,Occupational Skills Programme:: Fifth Generation (5G) Cellular Network Administrator,NQF LEVEL 04,ICT & Data,Network Technician,Related,4,Starter title-based mapping,
C0329,Q0921,SP-220327,Occupational Skills Programme:: Fifth Generation (5G) Cellular Network Administrator,NQF LEVEL 04,ICT & Data,IT Support Specialist,Related,4,Starter title-based mapping,
C0614,Q0922,SP-220324,Occupational Skills Programme:: Magazine Master,NQF LEVEL 05,Other / Review,Magazine Master,Direct,5,Starter title-based mapping,Review career mapping; Qualification ID + NQF maps to multiple titles
C0307,Q0923,SP-210603,Occupational Skills Programmes: Advanced Spatial Intelligence Data Scientist,NQF LEVEL 05,ICT & Data,Advanced Spatial Intelligence Data Scientist,Direct,5,Starter title-based mapping,Qualification ID + NQF maps to multiple titles
C0321,Q0923,SP-210603,Occupational Skills Programmes: Advanced Spatial Intelligence Data Scientist,NQF LEVEL 05,ICT & Data,Digital Support Specialist,Related,4,Starter title-based mapping,Qualification ID + NQF maps to multiple titles
C0428,Q0924,SP-211001,"Occupational Skills Programmes: Assistant Life Coach: Communication, Integrity and Confidence Coaching",NQF LEVEL 05,Media & Communications,Assistant Life Coach: Communication,Direct,5,Starter title-based mapping,Qualification ID + NQF maps to multiple titles
C0435,Q0924,SP-211001,"Occupational Skills Programmes: Assistant Life Coach: Communication, Integrity and Confidence Coaching",NQF LEVEL 05,Media & Communications,Integrity and Confidence Coaching,Related,4,Starter title-based mapping,Qualification ID + NQF maps to multiple titles
C0254,Q0925,SP-220320,Occupational Skills Programmes:Assessment Practitioner,NQF LEVEL 05,HR & Training,Training Facilitator,Direct,5,Starter title-based mapping,Qualification ID + NQF maps to multiple titles
C0240,Q0925,SP-220320,Occupational Skills Programmes:Assessment Practitioner,NQF LEVEL 05,HR & Training,Assessor,Related,4,Starter title-based mapping,Qualification ID + NQF maps to multiple titles
C0251,Q0925,SP-220320,Occupational Skills Programmes:Assessment Practitioner,NQF LEVEL 05,HR & Training,Skills Development Facilitator,Related,4,Starter title-based mapping,Qualification ID + NQF maps to multiple titles
C0263,Q0926,SP-211003,Occupational Skills Programmes:Community Counsellor,NQF LEVEL 05,Health & Social Services,Community Counsellor,Direct,5,Starter title-based mapping,Qualification ID + NQF maps to multiple titles
C0288,Q0926,SP-211003,Occupational Skills Programmes:Community Counsellor,NQF LEVEL 05,Health & Social Services,Support Worker,Related,4,Starter title-based mapping,Qualification ID + NQF maps to multiple titles
C0254,Q0927,SP-211006,Occupational Skills Programmes:Community Development Facilitator (Drug and Alcohol Abuse Awareness),NQF LEVEL 05,HR & Training,Training Facilitator,Direct,5,Starter title-based mapping,Qualification ID + NQF maps to multiple titles
C0240,Q0927,SP-211006,Occupational Skills Programmes:Community Development Facilitator (Drug and Alcohol Abuse Awareness),NQF LEVEL 05,HR & Training,Assessor,Related,4,Starter title-based mapping,Qualification ID + NQF maps to multiple titles
C0251,Q0927,SP-211006,Occupational Skills Programmes:Community Development Facilitator (Drug and Alcohol Abuse Awareness),NQF LEVEL 05,HR & Training,Skills Development Facilitator,Related,4,Starter title-based mapping,Qualification ID + NQF maps to multiple titles
C0382,Q0928,SP-220303,Occupational Skills Programmes:Counterbalanced Lift Truck F1 Driver Skills Programme,NQF LEVEL 03,Logistics & Supply Chain,Forklift Operator,Direct,5,Starter title-based mapping,Qualification ID + NQF maps to multiple titles
C0402,Q0928,SP-220303,Occupational Skills Programmes:Counterbalanced Lift Truck F1 Driver Skills Programme,NQF LEVEL 03,Logistics & Supply Chain,Warehouse Operator,Related,4,Starter title-based mapping,Qualification ID + NQF maps to multiple titles
C0389,Q0928,SP-220303,Occupational Skills Programmes:Counterbalanced Lift Truck F1 Driver Skills Programme,NQF LEVEL 03,Logistics & Supply Chain,Materials Handler,Related,4,Starter title-based mapping,Qualification ID + NQF maps to multiple titles
C0382,Q0929,SP-220304,Occupational Skills Programmes:Counterbalanced Lift Truck F2 Skills Programme,NQF LEVEL 03,Logistics & Supply Chain,Forklift Operator,Direct,5,Starter title-based mapping,Qualification ID + NQF maps to multiple titles
C0402,Q0929,SP-220304,Occupational Skills Programmes:Counterbalanced Lift Truck F2 Skills Programme,NQF LEVEL 03,Logistics & Supply Chain,Warehouse Operator,Related,4,Starter title-based mapping,Qualification ID + NQF maps to multiple titles
C0389,Q0929,SP-220304,Occupational Skills Programmes:Counterbalanced Lift Truck F2 Skills Programme,NQF LEVEL 03,Logistics & Supply Chain,Materials Handler,Related,4,Starter title-based mapping,Qualification ID + NQF maps to multiple titles
C0382,Q0930,SP-220305,Occupational Skills Programmes:Counterbalanced Lift Truck F3 Driver Skills Programme,NQF LEVEL 03,Logistics & Supply Chain,Forklift Operator,Direct,5,Starter title-based mapping,Qualification ID + NQF maps to multiple titles
C0402,Q0930,SP-220305,Occupational Skills Programmes:Counterbalanced Lift Truck F3 Driver Skills Programme,NQF LEVEL 03,Logistics & Supply Chain,Warehouse Operator,Related,4,Starter title-based mapping,Qualification ID + NQF maps to multiple titles
C0389,Q0930,SP-220305,Occupational Skills Programmes:Counterbalanced Lift Truck F3 Driver Skills Programme,NQF LEVEL 03,Logistics & Supply Chain,Materials Handler,Related,4,Starter title-based mapping,Qualification ID + NQF maps to multiple titles
C0382,Q0931,SP-220306,Occupational Skills Programmes:Counterbalanced Lift Truck F4 Driver Skills Programme,NQF LEVEL 03,Logistics & Supply Chain,Forklift Operator,Direct,5,Starter title-based mapping,Qualification ID + NQF maps to multiple titles
C0402,Q0931,SP-220306,Occupational Skills Programmes:Counterbalanced Lift Truck F4 Driver Skills Programme,NQF LEVEL 03,Logistics & Supply Chain,Warehouse Operator,Related,4,Starter title-based mapping,Qualification ID + NQF maps to multiple titles
C0389,Q0931,SP-220306,Occupational Skills Programmes:Counterbalanced Lift Truck F4 Driver Skills Programme,NQF LEVEL 03,Logistics & Supply Chain,Materials Handler,Related,4,Starter title-based mapping,Qualification ID + NQF maps to multiple titles
C0189,Q0932,SP-211012,Occupational Skills Programmes:Floating Crane C57 Operator,NQF LEVEL 03,Plant & Equipment Operations,Plant Operator,Direct,5,Starter title-based mapping,
C0771,Q0932,SP-211012,Occupational Skills Programmes:Floating Crane C57 Operator,NQF LEVEL 03,Plant & Equipment Operations,Plant Operator,Direct,5,Starter title-based mapping,
C0769,Q0932,SP-211012,Occupational Skills Programmes:Floating Crane C57 Operator,NQF LEVEL 03,Plant & Equipment Operations,Heavy Equipment Operator,Related,4,Starter title-based mapping,
C0174,Q0932,SP-211012,Occupational Skills Programmes:Floating Crane C57 Operator,NQF LEVEL 03,Plant & Equipment Operations,Machine Operator,Related,4,Starter title-based mapping,
C0770,Q0932,SP-211012,Occupational Skills Programmes:Floating Crane C57 Operator,NQF LEVEL 03,Plant & Equipment Operations,Machine Operator,Related,4,Starter title-based mapping,
C0328,Q0933,SP-211004,Occupational Skills Programmes:Hot- and Cold-Water Systems Installer,NQF LEVEL 04,ICT & Data,Hot- and Cold-Water Systems Installer,Direct,5,Starter title-based mapping,Qualification ID + NQF maps to multiple titles
C0321,Q0933,SP-211004,Occupational Skills Programmes:Hot- and Cold-Water Systems Installer,NQF LEVEL 04,ICT & Data,Digital Support Specialist,Related,4,Starter title-based mapping,Qualification ID + NQF maps to multiple titles
C0189,Q0934,SP-211013,Occupational Skills Programmes:Hydraulic Crane Pick Up and Carry C34,NQF LEVEL 03,Plant & Equipment Operations,Plant Operator,Direct,5,Starter title-based mapping,Qualification ID + NQF maps to multiple titles
C0771,Q0934,SP-211013,Occupational Skills Programmes:Hydraulic Crane Pick Up and Carry C34,NQF LEVEL 03,Plant & Equipment Operations,Plant Operator,Direct,5,Starter title-based mapping,Qualification ID + NQF maps to multiple titles
C0769,Q0934,SP-211013,Occupational Skills Programmes:Hydraulic Crane Pick Up and Carry C34,NQF LEVEL 03,Plant & Equipment Operations,Heavy Equipment Operator,Related,4,Starter title-based mapping,Qualification ID + NQF maps to multiple titles
C0174,Q0934,SP-211013,Occupational Skills Programmes:Hydraulic Crane Pick Up and Carry C34,NQF LEVEL 03,Plant & Equipment Operations,Machine Operator,Related,4,Starter title-based mapping,Qualification ID + NQF maps to multiple titles
C0770,Q0934,SP-211013,Occupational Skills Programmes:Hydraulic Crane Pick Up and Carry C34,NQF LEVEL 03,Plant & Equipment Operations,Machine Operator,Related,4,Starter title-based mapping,Qualification ID + NQF maps to multiple titles
C0189,Q0935,SP-211014,Occupational Skills Programmes:Hydraulic Crane Pick Up and Carry C36,NQF LEVEL 03,Plant & Equipment Operations,Plant Operator,Direct,5,Starter title-based mapping,Qualification ID + NQF maps to multiple titles
C0771,Q0935,SP-211014,Occupational Skills Programmes:Hydraulic Crane Pick Up and Carry C36,NQF LEVEL 03,Plant & Equipment Operations,Plant Operator,Direct,5,Starter title-based mapping,Qualification ID + NQF maps to multiple titles
C0769,Q0935,SP-211014,Occupational Skills Programmes:Hydraulic Crane Pick Up and Carry C36,NQF LEVEL 03,Plant & Equipment Operations,Heavy Equipment Operator,Related,4,Starter title-based mapping,Qualification ID + NQF maps to multiple titles
C0174,Q0935,SP-211014,Occupational Skills Programmes:Hydraulic Crane Pick Up and Carry C36,NQF LEVEL 03,Plant & Equipment Operations,Machine Operator,Related,4,Starter title-based mapping,Qualification ID + NQF maps to multiple titles
C0770,Q0935,SP-211014,Occupational Skills Programmes:Hydraulic Crane Pick Up and Carry C36,NQF LEVEL 03,Plant & Equipment Operations,Machine Operator,Related,4,Starter title-based mapping,Qualification ID + NQF maps to multiple titles
C0189,Q0936,SP-211015,Occupational Skills Programmes:Hydraulic Mobile Crane C33 Operator,NQF LEVEL 03,Plant & Equipment Operations,Plant Operator,Direct,5,Starter title-based mapping,Qualification ID + NQF maps to multiple titles
C0771,Q0936,SP-211015,Occupational Skills Programmes:Hydraulic Mobile Crane C33 Operator,NQF LEVEL 03,Plant & Equipment Operations,Plant Operator,Direct,5,Starter title-based mapping,Qualification ID + NQF maps to multiple titles
C0769,Q0936,SP-211015,Occupational Skills Programmes:Hydraulic Mobile Crane C33 Operator,NQF LEVEL 03,Plant & Equipment Operations,Heavy Equipment Operator,Related,4,Starter title-based mapping,Qualification ID + NQF maps to multiple titles
C0174,Q0936,SP-211015,Occupational Skills Programmes:Hydraulic Mobile Crane C33 Operator,NQF LEVEL 03,Plant & Equipment Operations,Machine Operator,Related,4,Starter title-based mapping,Qualification ID + NQF maps to multiple titles
C0770,Q0936,SP-211015,Occupational Skills Programmes:Hydraulic Mobile Crane C33 Operator,NQF LEVEL 03,Plant & Equipment Operations,Machine Operator,Related,4,Starter title-based mapping,Qualification ID + NQF maps to multiple titles
C0189,Q0937,SP-211016,Occupational Skills Programmes:Hydraulic Mobile Crane C35 Operator,NQF LEVEL 03,Plant & Equipment Operations,Plant Operator,Direct,5,Starter title-based mapping,Qualification ID + NQF maps to multiple titles
C0771,Q0937,SP-211016,Occupational Skills Programmes:Hydraulic Mobile Crane C35 Operator,NQF LEVEL 03,Plant & Equipment Operations,Plant Operator,Direct,5,Starter title-based mapping,Qualification ID + NQF maps to multiple titles
C0769,Q0937,SP-211016,Occupational Skills Programmes:Hydraulic Mobile Crane C35 Operator,NQF LEVEL 03,Plant & Equipment Operations,Heavy Equipment Operator,Related,4,Starter title-based mapping,Qualification ID + NQF maps to multiple titles
C0174,Q0937,SP-211016,Occupational Skills Programmes:Hydraulic Mobile Crane C35 Operator,NQF LEVEL 03,Plant & Equipment Operations,Machine Operator,Related,4,Starter title-based mapping,Qualification ID + NQF maps to multiple titles
C0770,Q0937,SP-211016,Occupational Skills Programmes:Hydraulic Mobile Crane C35 Operator,NQF LEVEL 03,Plant & Equipment Operations,Machine Operator,Related,4,Starter title-based mapping,Qualification ID + NQF maps to multiple titles
C0189,Q0938,SP-211017,Occupational Skills Programmes:Hydraulic Mobile Crane C43 Operator,NQF LEVEL 03,Plant & Equipment Operations,Plant Operator,Direct,5,Starter title-based mapping,Qualification ID + NQF maps to multiple titles
